age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,past_num_of_claims,witness_present,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,claim_year,claim_month,claim_day,claim_dayofyear,weekend_claim,claim_vehicle_ratio,injury_claim_ratio,claim_premium_ratio,vehicle_old,gender_F,gender_M,marital_status_*,marital_status_0,marital_status_1,property_status_Own,property_status_Rent,claim_day_of_week_*,claim_day_of_week_Friday,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Highway,accident_site_Local,accident_site_Parking Lot,channel_Broker,channel_Online,channel_Phone,vehicle_category_Compact,vehicle_category_Large,vehicle_category_Medium,vehicle_color_black,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,fraud_reported
35.0,77.0,56883.2,0.0,0.0,50022.0,2.0,0.0,32.0,1.0,1.0,22673.45531,15473.53232,3338.619246,1000.0,1722.5,9.249264582,6.0,2023.0,1.0,3.0,3.0,0.0,0.6824514441420618,0.21576322567825937,8.983182769230769,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
47.0,95.0,61601.6,1.0,1.0,85025.0,0.0,0.0,97.0,1.0,5.0,7089.342767,19376.45613,1989.532857,2000.0,1453.61,12.23444627,7.0,2024.0,4.0,28.0,119.0,1.0,2.733180883874732,0.10267785004914622,13.329886372548344,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
45.0,70.0,60937.6,1.0,1.0,20159.0,0.0,0.0,10.0,0.0,10.0,43602.31568,8536.151042,2490.867088,500.0,1672.88,11.64378405,5.0,2023.0,3.0,13.0,72.0,0.0,0.1957728829048283,0.2918021337420473,5.102667879345798,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42.0,55.0,59808.0,1.0,0.0,85077.0,0.0,0.0,77.0,0.0,3.0,23496.99794,6229.353134,3763.040101,1000.0,1248.05,10.06515749,1.0,2024.0,5.0,10.0,131.0,0.0,0.2651127241831813,0.604082000177709,4.991268886663195,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41.0,76.0,59416.0,1.0,0.0,80101.0,0.0,0.0,25.0,1.0,3.0,11191.34183,7442.41402,3904.903095,500.0,1564.43,10.75224267,4.0,2024.0,12.0,29.0,364.0,1.0,0.66501534248999,0.5246823254533212,4.757268794385175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
38.0,59.0,58203.2,0.0,1.0,85014.0,0.0,0.0,85.0,0.0,4.0,39523.78392,23446.65479,3144.664268,1000.0,1280.88,9.469754142,3.0,2024.0,12.0,22.0,357.0,1.0,0.5932289994667089,0.13411995426064785,18.305114288614078,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
39.0,15.0,58617.6,0.0,1.0,15015.0,0.0,0.0,68.0,1.0,6.0,36091.75363,33009.97569,3552.852597,1000.0,1347.04,7.286750257,5.0,2023.0,6.0,3.0,154.0,1.0,0.9146126848921416,0.10762966414653546,24.505564563784297,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,96.0,55955.2,1.0,0.0,80015.0,0.0,0.0,30.0,0.0,5.0,9324.77267,23144.03111,4285.487734,1000.0,1310.8,9.40623218,1.0,2023.0,6.0,4.0,155.0,1.0,2.4819941385230573,0.18516600300231797,17.656416776014648,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,92.0,54396.8,1.0,0.0,50047.0,0.0,1.0,80.0,1.0,2.0,34214.10632,66002.32157,7943.415554,500.0,1383.49,10.95842918,4.0,2023.0,12.0,26.0,360.0,0.0,1.929096757714173,0.120350547754225,47.707118641985126,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
33.0,82.0,55939.2,1.0,1.0,20120.0,0.0,0.0,1.0,0.0,8.0,11358.64364,3482.116165,5252.057114,2000.0,1356.92,7.190106553,3.0,2024.0,8.0,29.0,242.0,0.0,0.306560913024647,1.508294630371701,2.566191201397282,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
44.0,86.0,60566.4,1.0,0.0,15031.0,0.0,1.0,69.0,1.0,9.0,15446.66985,46427.80051,6166.787196,1000.0,766.19,10.84509432,5.0,2023.0,1.0,23.0,23.0,0.0,3.0056834878231053,0.1328253143215722,60.59567536772863,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,49.0,58201.6,0.0,1.0,50042.0,1.0,0.0,90.0,0.0,7.0,10764.85963,15984.84348,7981.034635,1000.0,1060.74,11.34365496,5.0,2024.0,7.0,1.0,183.0,0.0,1.4849096067590803,0.49928763112292923,15.06952078737485,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
24.0,58.0,50846.4,1.0,1.0,50043.0,0.0,0.0,100.0,0.0,4.0,25033.86467,21924.53519,5746.30247,500.0,951.56,9.944042169,7.0,2024.0,1.0,13.0,13.0,1.0,0.8757950671625165,0.2620946086291921,23.04062296649712,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
66.0,72.0,67036.8,0.0,1.0,85001.0,0.0,0.0,100.0,1.0,5.0,30316.58415,24977.16396,6430.355984,1000.0,1200.09,11.92597064,2.0,2023.0,8.0,31.0,243.0,0.0,0.8238779090816537,0.2574494043558338,20.812742344324178,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
37.0,65.0,57795.2,1.0,0.0,80036.0,0.0,0.0,11.0,1.0,5.0,7463.145738,14885.8446,7473.371006,500.0,1093.83,9.930136841,8.0,2023.0,4.0,21.0,111.0,0.0,1.994580452074779,0.5020454805768966,13.60891966759003,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51.0,80.0,62886.4,0.0,1.0,15010.0,0.0,1.0,31.0,0.0,6.0,15600.03806,25464.05066,5053.504526,1000.0,1331.94,9.97738172,1.0,2023.0,7.0,4.0,185.0,0.0,1.6323069573331541,0.19845642759179147,19.118016322056548,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,55.0,57339.2,0.0,1.0,15044.0,0.0,0.0,85.0,0.0,0.0,24839.49536,25755.07273,4735.475638,1000.0,1361.45,8.817321122,3.0,2024.0,3.0,27.0,87.0,0.0,1.0368597411795406,0.18386574511529247,18.917384208013516,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,89.0,61966.4,0.0,0.0,50025.0,0.0,0.0,4.0,0.0,4.0,25227.54571,6078.682833,4945.830151,2000.0,1101.83,8.943216344,6.0,2023.0,6.0,23.0,174.0,0.0,0.24095418963369308,0.8136351717760367,5.516897191944311,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
72.0,80.0,68417.6,1.0,1.0,80006.0,0.0,0.0,42.0,1.0,5.0,20768.1342,16486.01482,2733.673663,1000.0,1722.5,11.39573931,5.0,2023.0,11.0,1.0,305.0,0.0,0.7938129954880588,0.16581773659960836,9.570981027576197,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
51.0,76.0,82908.8,0.0,0.0,20148.0,0.0,1.0,4.0,0.0,3.0,17626.23185,28183.2351,7932.100361,500.0,944.03,11.05707268,1.0,2023.0,9.0,12.0,255.0,0.0,1.5989370467744075,0.28144747516937824,29.854173172462744,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
41.0,89.0,59420.8,1.0,0.0,80101.0,0.0,0.0,47.0,1.0,7.0,59796.59182,21592.55403,3141.005631,1000.0,1280.88,7.559215951,1.0,2024.0,2.0,22.0,53.0,0.0,0.3611000789977799,0.1454670728917009,16.857593240584595,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
48.0,53.0,61964.8,0.0,0.0,80034.0,0.0,0.0,17.0,0.0,7.0,46287.90421,13041.3692,5166.480902,500.0,722.66,9.894563449,12.0,2024.0,12.0,30.0,365.0,0.0,0.2817446463083233,0.3961609262622517,18.04634157141671,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,87.0,55920.0,1.0,0.0,85038.0,0.0,0.0,86.0,0.0,4.0,16443.16355,17913.47765,3762.023895,1000.0,1235.14,11.13996208,1.0,2023.0,12.0,20.0,354.0,0.0,1.0894179575316576,0.210010806863066,14.503196115420113,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36.0,82.0,57342.4,1.0,1.0,50032.0,0.0,1.0,50.0,1.0,3.0,6770.351973,18636.82433,5760.320956,1000.0,1310.8,8.259323912,4.0,2024.0,2.0,17.0,48.0,1.0,2.7527112924591224,0.30908275219010983,14.217900770521819,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,29.0,57331.2,1.0,0.0,15004.0,0.0,0.0,20.0,0.0,5.0,22615.19394,8666.316189,6022.033557,1000.0,1436.79,10.61339687,8.0,2024.0,8.0,2.0,215.0,0.0,0.3832076882467805,0.6948781264920451,6.0317208422942805,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42.0,42.0,59792.0,0.0,1.0,85064.0,3.0,0.0,22.0,1.0,3.0,12082.86505,25524.31043,1272.793894,1000.0,766.19,10.22687051,6.0,2024.0,2.0,3.0,34.0,1.0,2.1124385917063604,0.04986594632950481,33.31329099831635,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54.0,80.0,63843.2,1.0,0.0,50047.0,0.0,0.0,31.0,1.0,5.0,24869.60066,27844.5401,4412.319183,1000.0,1060.74,11.83842808,1.0,2023.0,2.0,21.0,52.0,0.0,1.119621520291834,0.15846263458307216,26.250108509153986,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42.0,40.0,59800.0,0.0,0.0,15046.0,0.0,0.0,33.0,1.0,11.0,15441.62367,10341.85651,4075.462721,1000.0,1200.09,11.84996236,5.0,2023.0,1.0,6.0,6.0,0.0,0.6697389297274591,0.3940745761710438,8.617567440775275,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
45.0,78.0,60921.6,0.0,0.0,50052.0,0.0,0.0,51.0,0.0,3.0,22115.46958,22327.08659,4207.189031,1000.0,1331.94,8.505049152,5.0,2024.0,8.0,7.0,220.0,0.0,1.009568732385921,0.1884343044060367,16.762832102046637,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.0,77.0,61249.6,0.0,1.0,80012.0,0.0,0.0,19.0,1.0,4.0,33409.27808,25510.58332,7661.765567,2000.0,1101.83,10.25697263,5.0,2024.0,10.0,18.0,292.0,0.0,0.7635778079045521,0.3003367453770947,23.152921339952627,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
50.0,74.0,62561.6,0.0,1.0,50021.0,0.0,0.0,100.0,0.0,7.0,13634.13535,30574.32941,7693.988847,1000.0,840.95,10.05141201,3.0,2024.0,6.0,20.0,172.0,0.0,2.242483929133064,0.25164865413151183,36.356893287353586,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
61.0,84.0,65737.6,1.0,1.0,15024.0,0.0,0.0,50.0,1.0,6.0,29418.98379,21086.66947,8452.241775,1000.0,1248.05,7.298522019,4.0,2023.0,12.0,18.0,352.0,0.0,0.7167708313965525,0.400833416914179,16.895692856856698,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,44.0,55940.8,0.0,0.0,15005.0,0.0,1.0,2.0,1.0,5.0,50638.43434,20781.66364,4264.884747,1000.0,1280.88,10.81914258,2.0,2024.0,3.0,25.0,85.0,0.0,0.4103930919440824,0.20522345183140497,16.224520361001808,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
53.0,66.0,63497.6,0.0,1.0,80016.0,0.0,0.0,17.0,0.0,1.0,11890.42045,15051.53603,5705.287327,500.0,722.66,10.58532093,2.0,2024.0,10.0,22.0,296.0,0.0,1.2658539782754277,0.37905017239625877,20.82796339910885,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
59.0,63.0,65244.8,1.0,1.0,80012.0,0.0,1.0,100.0,1.0,6.0,6213.688233,18998.33553,9945.556875,1000.0,1235.14,7.436580788,5.0,2023.0,4.0,29.0,119.0,1.0,3.0574973860295382,0.5234962220398263,15.381523981087163,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
34.0,92.0,56417.6,1.0,1.0,80045.0,0.0,0.0,65.0,0.0,7.0,23032.90742,14454.57348,5385.928779,1000.0,1347.04,10.68354165,5.0,2024.0,7.0,18.0,200.0,0.0,0.6275618277981165,0.3726107025193247,10.730619343152393,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,73.0,55436.8,1.0,0.0,80015.0,0.0,1.0,35.0,1.0,3.0,26608.76597,23148.88968,5965.926481,1000.0,1310.8,9.783468144,2.0,2024.0,4.0,24.0,115.0,0.0,0.869972313112873,0.2577197681387888,17.66012334452243,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
75.0,38.0,69073.6,1.0,0.0,85028.0,0.0,0.0,96.0,0.0,2.0,15067.73746,22593.07934,3361.249747,500.0,1383.49,10.6115468,4.0,2023.0,9.0,6.0,249.0,0.0,1.4994340988471138,0.14877342288835604,16.33049703286616,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,83.0,57792.0,1.0,0.0,15003.0,0.0,0.0,31.0,0.0,5.0,21331.31864,6849.223564,4959.60704,2000.0,1356.92,9.422246396,2.0,2023.0,2.0,10.0,41.0,0.0,0.3210876776814206,0.7241123017312565,5.0476251835038175,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
43.0,65.0,60193.6,1.0,1.0,20141.0,0.0,1.0,97.0,0.0,4.0,17221.40246,26463.71032,3062.848267,1000.0,766.19,8.965587468,4.0,2024.0,4.0,1.0,92.0,0.0,1.5366756790840366,0.11573767359013322,34.539357496182404,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
34.0,66.0,56433.6,1.0,1.0,50052.0,0.0,0.0,98.0,1.0,5.0,8349.789268,11036.82453,6755.812678,500.0,951.56,10.74172886,10.0,2023.0,4.0,21.0,111.0,0.0,1.3218087517846564,0.6121156189116291,11.598663804699651,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
57.0,53.0,64713.6,1.0,1.0,50048.0,0.0,1.0,4.0,1.0,7.0,21873.18194,24746.43824,2084.538374,500.0,1533.71,9.219400735,4.0,2023.0,12.0,23.0,357.0,1.0,1.131359776912275,0.08423589503197937,16.13501785865646,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
74.0,67.0,68868.8,0.0,0.0,85014.0,0.0,0.0,90.0,0.0,7.0,25285.41909,21625.52718,3921.727719,1000.0,999.43,10.25573892,6.0,2024.0,11.0,26.0,331.0,0.0,0.8552568222431627,0.1813471498917697,21.637860760633565,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
48.0,56.0,61918.4,1.0,0.0,80019.0,0.0,0.0,50.0,0.0,5.0,59242.35029,28452.87691,5685.008718,2000.0,1155.97,12.03378939,4.0,2023.0,11.0,6.0,310.0,0.0,0.4802793402138671,0.1998043549684762,24.613854087908855,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
44.0,86.0,60574.4,1.0,0.0,15025.0,1.0,0.0,14.0,0.0,7.0,13292.28259,21938.15711,1460.90402,1000.0,1726.91,9.302529237,2.0,2023.0,12.0,29.0,363.0,0.0,1.6504431771939931,0.06659192076503458,12.70370610512418,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
46.0,84.0,61243.2,1.0,0.0,20103.0,0.0,0.0,6.0,0.0,3.0,9988.249924,21719.62566,5549.646569,500.0,1232.57,7.872625135,4.0,2023.0,9.0,19.0,262.0,0.0,2.1745176407542206,0.25551299344999856,17.621413518096336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
61.0,69.0,65768.0,1.0,1.0,50001.0,0.0,0.0,73.0,1.0,7.0,22138.2109,52342.24873,3979.898431,500.0,1078.65,9.905498258,4.0,2023.0,11.0,24.0,328.0,0.0,2.3643396011734628,0.07603606126152006,48.52570224818059,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
33.0,73.0,55963.2,1.0,1.0,20148.0,0.0,0.0,79.0,0.0,9.0,24738.26485,15912.54588,2218.104845,1000.0,1324.78,8.131509493,4.0,2024.0,2.0,2.0,33.0,0.0,0.6432361354559595,0.13939346109209771,12.011462944790834,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45.0,73.0,60899.2,1.0,1.0,15021.0,1.0,0.0,3.0,1.0,4.0,20469.6201,46206.95985,2434.864438,500.0,1082.36,9.562515583,3.0,2024.0,10.0,11.0,285.0,0.0,2.2573433031128896,0.05269475520363628,42.69093448575336,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35.0,82.0,56870.4,1.0,1.0,80022.0,0.0,0.0,66.0,0.0,3.0,6740.673601,15206.77245,2998.045752,500.0,1055.6,10.00884752,5.0,2024.0,7.0,30.0,212.0,0.0,2.255972229206296,0.19715200985992265,14.405809444865481,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
48.0,95.0,61940.8,1.0,0.0,80014.0,0.0,0.0,97.0,1.0,4.0,15626.12034,33443.21303,4634.079652,1000.0,999.43,9.299951589,0.0,2023.0,11.0,6.0,310.0,0.0,2.14021217694014,0.13856562310095719,33.462286533324,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
